file_idx,smiles,am1_barrier,dft_barrier,split
218,C(=C(\C=O)/Br)(/Cl)\C,13.177475853235256,9.870841687580878,train
219,C(=C(\C(=O)N)/Br)(/Cl)\C,18.286272717164,15.219457162262415,train
220,C(=C(\C(=O)NC)/Br)(/Cl)\C,18.684032919477747,16.454138712807662,train
221,C(=C(\C(=O)Nc1ccccc1)/Br)(/Cl)\C,18.58368243662599,13.88360378771381,train
222,C(=C(\C(=O)N(C)C)/Br)(/Cl)\C,20.80105446162625,22.754314012370287,train
223,C(=C(\C(=O)OC)/Br)(/Cl)\C,14.887560924543788,13.349469512530732,train
224,C(=C(\C(=O)c1ccccc1)/Br)(/Cl)\C,17.542533251439245,15.890775487408746,train
225,C(=C(\C(=O)C)/c1ccccc1)(/Cl)\C,21.26565238191901,15.888054647504646,train
226,C(=C(\C=O)/c1ccccc1)(/Cl)\C,19.28309709435657,10.913604872446284,train
227,C(=C(\C(=O)N)/c1ccccc1)(/Cl)\C,25.035219185355007,20.599113807398908,train
228,C(=C(\C(=O)NC)/c1ccccc1)(/Cl)\C,25.366364041821992,19.46965898734732,train
229,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/Cl)\C,23.37705517705873,16.66238713757366,train
230,C(=C(\C(=O)N(C)C)/c1ccccc1)(/Cl)\C,24.90501208208051,23.468421562432127,train
231,C(=C(\C(=O)OC)/c1ccccc1)(/Cl)\C,19.641504141799025,17.111520262384943,train
232,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/Cl)\C,22.37349300066341,18.709969837509,train
233,C(=C\C(=O)C)(/Cl)\C,20.569808116257995,15.511041980099094,train
234,C(=C\C=O)(/Cl)\C,20.567339019218,11.998894360010866,train
235,C(=C\C(=O)N)(/Cl)\C,25.339508133107245,19.69951851242115,train
236,C(=C\C(=O)NC)(/Cl)\C,25.50020913802976,23.018966530100897,train
237,C(=C\C(=O)Nc1ccccc1)(/Cl)\C,24.84316055412542,18.58190900987097,train
238,C(=C\C(=O)N(C)C)(/Cl)\C,23.579874025216007,20.40669909004521,train
239,C(=C\C(=O)OC)(/Cl)\C,17.827419971011246,16.865638152398787,train
240,C(=C\C(=O)c1ccccc1)(/Cl)\C,19.860560751458166,14.4797407101521,train
241,C(=C(C(=O)C)C)(Cl)Cl,25.69064040414551,16.544617937602766,train
242,C(=C(C=O)C)(Cl)Cl,20.574358946556004,11.995751212293158,train
